date,value
2011-03-22,144061.7521814895
2011-03-23,144286.02548139414
2011-03-24,145139.28883835298
2011-03-25,145387.03499010907
2011-03-28,144805.56990525618
2011-03-29,145242.47852190398
2011-03-30,145151.82306296082
2011-03-31,145518.36090518232
2011-04-01,145821.22999138653
2011-04-04,145515.06586708676
2011-04-05,144357.88617105962
2011-04-06,144489.515517281
2011-04-07,145241.26771551094
2011-04-08,145286.15485315898
2011-04-11,144795.61200165006
2011-04-12,144333.01248587045
2011-04-13,144852.3130751992
2011-04-14,144747.0595566546
2011-04-15,143501.18499429108
2011-04-18,142842.9830588857
2011-04-19,143408.70844316517
2011-04-20,144219.15212453884
2011-04-21,144371.6340644741
2011-04-25,144525.2175279589
2011-04-26,143696.29895490385
2011-04-27,144440.5702779663
2011-04-28,144340.7283212756
2011-04-29,144174.28137370688
2011-05-02,144022.80190684932
2011-05-03,142960.8065437673
2011-05-04,143011.81625861398
2011-05-05,142562.0826380562
2011-05-06,142776.5188933428
2011-05-09,143353.62811410968
2011-05-10,143500.55179213558
2011-05-11,143448.26458568356
2011-05-12,143568.755966362
2011-05-13,143139.92971898572
2011-05-16,142939.69134985135
2011-05-17,143039.59609646373
2011-05-18,143425.09810420396
2011-05-19,143260.09231745548
2011-05-20,142887.06626210152
2011-05-23,142501.04379601957
2011-05-24,142326.08916849707
2011-05-25,142471.64167922706
2011-05-26,142488.6024882881
2011-05-27,142473.5850352486
2011-05-31,143046.3085435554
2011-06-01,142559.09946948307
2011-06-02,142456.8619091434
2011-06-03,142098.5368294749
2011-06-06,142022.59371681075
2011-06-07,142012.07765079525
2011-06-08,141950.65093776377
2011-06-09,141882.79330097442
2011-06-10,141388.29523926147
2011-06-13,141218.32016641102
2011-06-14,141554.68455006793
2011-06-15,141154.04409972395
2011-06-16,140908.87818594315
2011-06-17,140433.79323456623
